lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR
-33,-151,18.6799430033,1.5276822797,0.1189272301,0.2490741681,234.1877791881,2025.7186131609,2316.4526327136,68.2956415812
-33,-150,18.6752194036,1.4715941124,0.1203104062,0.2152311664,233.9496027846,2025.6029892532,2315.9326306113,68.2461881638
-33,-149,18.6826003794,1.4228692888,0.1209280255,0.1901679576,233.6671344274,2025.4506110375,2315.229108633,68.1861689885
-33,-148,18.7001059606,1.3873416786,0.1207637927,0.1733187085,233.3256592785,2025.2955242509,2314.2507827542,68.0436515808
-33,-147,18.7208858084,1.3694411521,0.1200198364,0.164019587,232.9687396825,2025.1301793254,2313.1947799456,67.8779532115
-33,-146,18.7450030165,1.3717980502,0.1190556384,0.1600499562,232.6070160014,2024.9901493404,2312.2312984593,67.8628139496
-33,-145,18.774309866,1.4024720762,0.1181127768,0.1576979446,232.2627461961,2024.8789638047,2311.4540104781,67.8812220891
-33,-144,18.807140243,1.4559465748,0.1173991547,0.1551951888,231.9772937502,2024.7322866334,2310.866789617,67.8202320735
-33,-143,18.843299072,1.5253450262,0.1175812105,0.1508347844,231.7060294776,2024.5218654507,2310.3607812588,67.8081499736
-33,-142,18.8799680019,1.6037136703,0.1194810429,0.1440502699,231.4663664496,2024.2816927422,2309.8387845078,67.64412117
-33,-141,18.9083046287,1.6815652626,0.1235203864,0.1364968102,231.2579367034,2024.1029749049,2309.3677578307,67.5260767937
-33,-140,18.9268544184,1.7652087828,0.1298359861,0.1289841702,231.1587945657,2023.8822100647,2308.7680924426,67.5238453547
-33,-139,18.9379277287,1.8557346546,0.1381380428,0.1243522994,231.3018775467,2023.5041980968,2307.9118475084,67.4677068392
-33,-138,18.9394037343,1.9498614702,0.1476000788,0.1227424327,231.7246361048,2022.9932208909,2306.9036895779,67.5266399384
-33,-137,18.9346593109,2.0562142344,0.1569788577,0.1251794474,232.3952704339,2022.3378488614,2305.6303324052,67.6165372531
-33,-136,18.9230827542,2.1741443958,0.1649235268,0.1337223517,233.2350879741,2021.5789481471,2304.1913647063,67.682513237
-33,-135,18.9079184591,2.2875558086,0.1706746907,0.147716893,234.1058612869,2020.7894297494,2302.8218553368,67.592537721
-33,-134,18.9021987472,2.3957773088,0.1738746849,0.1702475716,234.8231609326,2020.0865130716,2301.6818533494,67.6369466782
-33,-133,18.9136232804,2.4911869059,0.1744841388,0.1977292013,235.2656603979,2019.5112247168,2300.8681481604,67.8081757228
-33,-132,18.9426705716,2.5564580791,0.172194715,0.2255370065,235.4344413993,2019.0613058615,2300.5251931338,67.8672591845
-33,-131,18.9876443637,2.5864829455,0.1666084368,0.2524934577,235.3802994124,2018.7070544399,2300.6491574015,67.8835012118
-33,-130,19.044125707,2.5702453485,0.1582767897,0.2707931508,235.2244729782,2018.3062400865,2300.9059911208,67.9332029025
-33,-129,19.1036650792,2.5059020009,0.1486522999,0.274543376,235.1114078346,2017.7311578798,2300.9096572034,67.9609435399
-33,-128,19.1553550757,2.4001987394,0.1400713529,0.2646583019,235.1552437265,2016.9916089269,2300.5609370643,68.1358383497
-33,-127,19.1939776712,2.2602876927,0.1346743397,0.2446454151,235.3988077659,2016.1113193004,2299.8869429132,68.2982476552
-33,-126,19.2224682424,2.1126442432,0.132921235,0.2210239376,235.7821724733,2015.0717419327,2298.8427765378,68.2910358111
-33,-125,19.2457037443,1.9712133694,0.1344113102,0.2002003115,236.2062997114,2013.9947012526,2297.6590009717,68.2916083336
-33,-124,19.2705581761,1.8398790186,0.1385504912,0.1837879032,236.5639132325,2013.0557535772,2296.6733058154,68.3707110087
-33,-123,19.3014698017,1.7200918295,0.1444550683,0.1755089838,236.717752648,2012.3604551201,2296.0066844428,68.5141364733
-33,-122,19.3369128854,1.6014481933,0.1511752989,0.1820852285,236.5894056819,2011.9719649566,2295.7641466503,68.7721066475
-33,-121,19.3674742999,1.4858243542,0.158866099,0.2011506932,236.2270604972,2011.8846338022,2296.0335692576,68.9864583015
-33,-120,19.3820386486,1.3835737942,0.1675794349,0.2264218017,235.7114630253,2012.1052082069,2296.784052725,69.2176003456
-33,-119,19.372976765,1.3013021068,0.1764803613,0.2570120548,235.1565011974,2012.6070314658,2297.8434060248,69.373975118
-33,-118,19.3449623263,1.2324006361,0.1853303739,0.2926953827,234.6583709225,2013.3133575145,2299.039093061,69.5380196571
-33,-117,19.3119855641,1.1681423519,0.1939744347,0.3332392041,234.2443157536,2014.166160047,2300.3078086812,69.6194903056
-33,-116,19.2869075433,1.0954029589,0.2024334803,0.3790679584,233.943603795,2014.9581535358,2301.3938898955,69.8854843775
-33,-115,19.2778067464,1.0014517846,0.210803028,0.4296580233,233.7916851489,2015.4435348465,2301.9703446985,70.0612406731
-33,-114,19.282087116,0.8940936742,0.2186698152,0.4823198984,233.8125070595,2015.6055755463,2302.0928083376,70.2044180234
-33,-113,19.2913242815,0.7923138243,0.2256490898,0.5332586764,233.9664726458,2015.5341408256,2301.9312688676,70.3723074595
-33,-112,19.2988640214,0.7170857703,0.2316954856,0.5811931839,234.1032469405,2015.3953124885,2301.6384242548,70.4871805509
-33,-111,19.3013039233,0.6827195604,0.2368243312,0.6292502621,234.0220882197,2015.4213214226,2301.417802235,70.7439837456
-33,-110,19.2933017334,0.6800754581,0.2408404584,0.6808740052,233.6334812406,2015.6977237521,2301.2965975418,70.8709743818
-33,-109,19.2730654977,0.6905299206,0.2435368669,0.737242685,233.0170405692,2016.1738039103,2301.192183895,70.9076094627
-33,-108,19.2431818005,0.6933916524,0.2447608272,0.797924206,232.3660916018,2016.6830584717,2300.9627047179,71.155620416
-33,-107,19.2089439137,0.6751391119,0.2442075162,0.858705465,231.8571722476,2017.1078567993,2300.601997305,71.2018604279
-33,-106,19.1736807319,0.6385881311,0.2419097032,0.9175027025,231.6040050119,2017.3567708485,2300.1097954003,71.1214559873
-33,-105,19.13988774,0.5907221873,0.2384107356,0.9719754387,231.6580101122,2017.4046005214,2299.4652953247,71.2193686167
-33,-104,19.1090365718,0.542530306,0.2347207564,1.0201436494,231.9351686181,2017.5064886715,2299.0140074945,71.2392870585
-33,-103,19.0797112319,0.5004473086,0.2319430431,1.0629052362,232.3323967318,2017.7358744562,2298.9125677038,71.0481095314
-33,-102,19.0527704388,0.4650847538,0.2310770336,1.0988818058,232.7607706089,2017.9310145696,2298.8868927381,70.9512219429
-33,-101,19.0286669855,0.4367081112,0.2327362062,1.1274767169,233.127489307,2018.1867798652,2299.0281031581,70.9020865758
-33,-100,19.0064481861,0.415377522,0.2372856493,1.1451793315,233.4173285288,2018.4852499143,2299.1661102949,70.8589506149
-33,-99,18.9755997453,0.4019093106,0.2443149544,1.1487196464,233.6783292732,2018.7420160956,2299.0810700179,70.8071923256
-33,-98,18.9320571341,0.3972894872,0.2529343909,1.1397382506,233.9845991455,2018.9170672847,2298.8109252133,70.7383176486
-33,-97,18.8761206157,0.4008001709,0.2625514686,1.1201371104,234.3476117239,2018.9464241976,2298.3131307365,70.6492652893
-33,-96,18.808825478,0.409648312,0.272475902,1.092340942,234.7012636312,2018.8067973721,2297.532340741,70.5620166461
-33,-95,18.7361451343,0.4229614721,0.2819482807,1.0583040319,234.9713545648,2018.4996037666,2296.4276703289,70.3761612574
-33,-94,18.6616053252,0.4420046054,0.2906000409,1.0207623116,235.1787833786,2018.0747033534,2295.1052454712,70.1485695839
-33,-93,18.5789428533,0.4682223343,0.2990212433,0.987972193,235.3540425427,2017.5928537414,2293.7021442587,70.0205492973
-33,-92,18.4974286235,0.5034410442,0.3072421421,0.966493302,235.5433453437,2017.1246616126,2292.3749095543,69.9575635592
-33,-91,18.421286479,0.5487193454,0.3147994613,0.9642485143,235.8136960321,2016.7866817858,2291.2836205584,69.556295236
-33,-90,18.342012123,0.6035129609,0.3216745755,0.9847035474,236.1636432378,2016.6591034268,2290.534700047,69.1082380613
-33,-89,18.2625978659,0.6639132265,0.3277304409,1.0197152114,236.5509381673,2016.6834579514,2290.0611798998,68.7557584445
-33,-88,18.1870464195,0.7287613138,0.3328921863,1.0581293559,236.908091181,2016.7854362849,2289.7462202635,68.3552368482
-33,-87,18.1163986921,0.7899621736,0.3365732723,1.0866248096,237.2460568421,2016.9060765884,2289.4978923962,68.0063109398
-33,-86,18.0458202193,0.8383012206,0.3383823211,1.0951921582,237.6222625026,2016.9595585906,2289.2125150933,67.4740131696
-33,-85,17.9714987209,0.8795080623,0.3383372803,1.0730521471,238.053044331,2016.9565362707,2288.7978555091,66.8846271833
-33,-84,17.893771993,0.9173669255,0.3377240304,1.0164171625,238.5171904024,2016.9611877735,2288.1793690491,66.4180348714
-33,-83,17.8129125224,0.9602230294,0.3383339858,0.928771916,238.9948987006,2016.9903404343,2287.2755061218,66.0747594833
-33,-82,17.7106348797,1.012349894,0.341896772,0.8274528686,239.4609808672,2017.0430121297,2285.913884275,65.5549783707
-33,-81,17.5748961188,1.0650715841,0.3483024858,0.7417108778,239.9238813488,2017.129234994,2284.0349245288,64.9938438733
-33,-80,17.3984595344,1.1226921147,0.3554949721,0.6954692331,240.470071327,2017.2049242762,2281.8512631857,64.6793131828
-33,-79,17.1831470188,1.1943593134,0.3635361128,0.7190078935,241.2047505831,2017.2906650788,2279.5145329534,64.3188962936
-33,-78,16.9237835478,1.291173549,0.3742826122,0.8484982335,242.1833932142,2017.4900430168,2277.0865370085,63.5735154152
-33,-77,16.6087021438,1.4360254943,0.3914307912,1.1469619854,243.4048535873,2018.0952197836,2274.7340296361,62.6546754837
-33,-76,16.2409634501,1.6511740456,0.4199325434,1.6922071138,244.8388779399,2019.595699085,2272.7680835434,61.2519432704
-33,-75,15.8340691068,1.9449413147,0.4664015048,2.53316011,246.4851304894,2022.193833715,2271.3884697531,59.1051171621
-33,-74,15.4262914106,2.2720088453,0.5377393229,3.6593677781,248.4988542796,2025.7032690715,2270.9032703468,56.2650132179
-33,-73,15.0952291029,2.4741041162,0.6415283024,5.0722397011,251.4795661437,2029.0091651769,2271.8773670485,52.3308053017
-33,-49,20.7430545275,3.9676859208,0.2352740784,1.0033940024,230.7116164178,2025.9389820343,2332.353340382,62.6661574046
-33,-48,20.8277419947,3.2629471112,0.1786773087,0.8797397985,230.137471009,2037.5464513627,2352.0122169291,62.6636219025
-33,-47,20.7668000817,2.7709423197,0.1420374276,0.8087734061,229.7520144572,2046.3260512431,2365.2422168569,62.6771753629
-33,-46,20.6091417112,2.460819415,0.121385584,0.7509139906,229.5650626661,2051.8760229227,2372.224526097,62.7684955597
-33,-45,20.4071744348,2.2512490641,0.1120030216,0.7091604776,229.4924837266,2054.378047086,2373.9218667385,62.8625497818
-33,-44,20.2061113836,2.0761859118,0.1094701972,0.674004334,229.4330101394,2054.8102878756,2372.4047065998,62.8120681445
-33,-43,20.0363215551,1.9093138677,0.109765102,0.6327535494,229.316482923,2054.042311489,2369.3572858889,62.6725880305
-33,-42,19.9038479067,1.754158932,0.1081372034,0.5898184273,229.0832131745,2052.7892562022,2365.8632003963,62.5085233053
-33,-41,19.8037172142,1.6425029774,0.1049890706,0.532959675,228.7557252803,2051.4717105628,2362.4870821699,62.3159120878
-33,-40,19.7261176862,1.5728729113,0.1016101909,0.4704778563,228.4352012043,2050.2741818503,2359.5456353614,62.185005029
-33,-39,19.6650892298,1.5310039145,0.098956252,0.4095183338,228.2589727795,2049.3068472747,2357.1763411295,62.1686016719
-33,-38,19.6143872446,1.4986261578,0.0967221982,0.3546278321,228.3301709629,2048.5718635064,2355.3609271918,62.1308422089
-33,-37,19.5689312601,1.4569834441,0.0914528435,0.3065810053,228.7419468789,2048.0130958859,2353.9512528841,62.2210348447
-33,-36,19.533945355,1.3881229454,0.0839512051,0.2668670412,229.3882224727,2047.5306286418,2352.7944161278,62.3044279416
-33,-35,19.509231704,1.2897240458,0.0767077786,0.2355201098,230.0860846975,2047.1462861413,2351.7835390108,62.372051239
-33,-34,19.4921624438,1.1674737917,0.0725531232,0.2079819075,230.7105645032,2046.9970527695,2350.9362201531,62.4147181511
-33,-33,19.4795859079,1.0321340689,0.0725766403,0.1828058338,231.2006892939,2047.1024421187,2350.3033546054,62.3836805026
-33,-32,19.4666429765,0.9057345363,0.076308373,0.1614453448,231.5797854019,2047.3258003857,2349.8644756645,62.2751574516
-33,-31,19.4533864057,0.805114237,0.0834200471,0.1434698217,231.797582772,2047.5631550305,2349.6126530516,62.4027105967
-33,-30,19.4410147732,0.7390351702,0.0923051395,0.1278037884,231.8490952446,2047.7302766033,2349.4103045883,62.5398942629
-33,-29,19.4265030429,0.7081362295,0.1012348346,0.1138634511,231.7879314744,2047.8463974051,2349.1870912353,62.8174308141
-33,-28,19.4116221124,0.7023989791,0.1096248489,0.1016026518,231.6724638221,2047.9467724223,2348.8738755463,63.2982610067
-33,-27,19.3953240699,0.7185352003,0.1175481463,0.0930680582,231.4968704787,2048.1757979516,2348.5875095844,63.5825146039
-33,-26,19.3774731461,0.7573999394,0.1253811007,0.0898409765,231.2787098629,2048.5573277662,2348.3570113039,63.8121083577
-33,-25,19.3653936024,0.8151633344,0.1332507696,0.0919334977,231.1419313221,2048.9959421999,2348.0683972701,64.2326607704
-33,-24,19.3607627094,0.888908647,0.1412134661,0.0981852921,231.2340628317,2049.4922383329,2347.8181407013,64.8423347473
-33,-23,19.362263393,0.9731700469,0.1493096323,0.1048994418,231.6759767504,2049.9633522641,2347.5741197206,65.3440798124
-33,-22,19.3614868002,1.0620038857,0.1576581232,0.108051721,232.399873165,2050.3710808779,2347.2856210682,65.5985310872
-33,-21,19.3486828922,1.1468960584,0.1665985702,0.1050227272,233.2570375618,2050.6991259165,2346.9666363468,65.8817838033
-33,-20,19.3236406605,1.2173224953,0.1763952297,0.0973409056,234.1251254782,2050.9670021635,2346.6521320943,66.1532080968
-33,-19,19.2883688705,1.2697142415,0.1869135427,0.0868996301,234.8096524439,2051.2597398957,2346.4492592684,66.3520832062
-33,-18,19.2494428863,1.3078119074,0.1977014341,0.0746179995,235.1361380274,2051.6382617787,2346.327172796,66.5271264712
-33,-17,19.2151005575,1.3356044434,0.2081479687,0.0627443794,235.0114246004,2052.1203662125,2346.2204934989,66.9063226382
-33,-16,19.1874878144,1.3540509987,0.2177376711,0.0525293331,234.5087223113,2052.688601263,2346.2094620337,67.1642460823
-33,-15,19.1653533124,1.3652829351,0.2263543214,0.0458038991,233.7558487586,2053.2296582759,2346.2328357642,67.3971163432
-33,-14,19.1444451276,1.3760177644,0.2326394421,0.0431554131,232.9232404424,2053.6856693083,2346.2655253569,67.4874148369
-33,-13,19.1221509764,1.3947099503,0.2357502809,0.0441493154,232.2601663167,2054.0784046864,2346.3250558545,67.7668655713
-33,-12,19.0972734849,1.426166618,0.2347871018,0.0489241778,231.8873975006,2054.3715228989,2346.375433762,68.0909841855
-33,-11,19.0674117856,1.4729060599,0.2294638188,0.0560238025,231.844129023,2054.4881038629,2346.3831396039,68.3782661756
-33,-10,19.0323203348,1.5317894978,0.2225587367,0.0658908222,232.0922258738,2054.4595892034,2346.3691255981,68.6575600306
-33,-9,18.9900047117,1.5978979738,0.2167285771,0.0816004053,232.5486426929,2054.3020967774,2346.2801691944,68.881638368
-33,-8,18.9392555062,1.671666,0.2134043084,0.1051108022,233.1640588459,2054.0084717438,2346.1387794214,68.9751103719
-33,-7,18.8816226171,1.7534596594,0.213187408,0.1358835235,233.9053407047,2053.5730143312,2345.9315254703,69.1293166478
-33,-6,18.8191020213,1.8426273349,0.2162125564,0.1710365392,234.8286102272,2052.9496693017,2345.5869646633,69.2679856618
-33,-5,18.7588158331,1.9400707665,0.2211933421,0.2068541914,235.9617267609,2052.1796023446,2345.1554832651,69.4368068377
-33,-4,18.7063240207,2.0492707808,0.2264596584,0.2394183779,237.1067442593,2051.3870177113,2344.7131977703,69.4343357086
-33,-3,18.6648731483,2.1715274657,0.2305710203,0.2646932723,238.1024007871,2050.679667851,2344.368730146,69.4188701312
-33,-2,18.6342438198,2.3051415395,0.2336538456,0.2816587402,238.8555694634,2050.1081873218,2344.1356715366,69.3211189906
-33,-1,18.6098929946,2.4455793593,0.2373627218,0.2917866027,239.3077752664,2049.6476951905,2343.9900661358,69.2363217672
-33,0,18.5934818781,2.5847220154,0.2434265251,0.2955661573,239.5061801544,2049.2135989135,2343.8780106453,69.1951436996
-33,1,18.5860495721,2.7147581671,0.2519767009,0.2909448699,239.4887079079,2048.755241455,2343.7186728623,69.0506800016
-33,2,18.579413652,2.8274164501,0.2613536461,0.2745173549,239.3347354766,2048.2631068654,2343.4349517098,68.7843050957
-33,3,18.5646466444,2.9137816164,0.2708320706,0.2482617851,239.0842372429,2047.7655432379,2342.9978863733,68.4391522408
-33,4,18.5327446874,2.9677779079,0.2796819677,0.217628041,238.7491527907,2047.2940228826,2342.4293624595,68.1683411598
-33,5,18.478315224,2.983773661,0.2875737332,0.1891828902,238.3433130324,2046.9103986295,2341.7674311053,68.0068011284
-33,6,18.4078204155,2.9665062844,0.2938644827,0.170459719,237.868678836,2046.6237655236,2341.0680932769,67.8958940506
-33,7,18.3322422839,2.9266522757,0.2965457729,0.1623112157,237.392418504,2046.3176273454,2340.3972468116,67.8153220812
-33,8,18.270433218,2.8910639554,0.2944700379,0.1574673814,236.9887096213,2045.8787467534,2339.774022875,67.7676870028
-33,9,18.2394520488,2.8859251146,0.2898445914,0.1565457475,236.7047222827,2045.153276057,2339.125256697,67.6123984655
-33,10,18.2401589752,2.9178992972,0.286379838,0.174905078,236.5032335436,2044.0384531532,2338.3327047989,67.5312555631
-33,11,18.2620373735,2.9830600213,0.2911276146,0.2164608369,236.337257304,2042.5971843996,2337.3491554345,67.4697189331
-33,12,18.2804345833,3.0799055756,0.3104472947,0.2722673537,236.4282853087,2040.869237382,2336.0705529132,67.3646119436
-33,13,18.2501060388,3.2645989147,0.3450441225,0.4025547937,237.1210487705,2038.8975506811,2334.3273037932,67.209599336
-33,14,18.1212638292,3.6325137081,0.3937166006,0.7205464129,238.7824540168,2036.8608218256,2331.9769029368,67.0655768712
-33,15,17.8515939111,4.2289038744,0.4533249199,1.3126722289,241.677866774,2035.1163748558,2329.0268476765,66.3720650673
-33,16,17.4117371325,4.9755614645,0.5229745204,2.1601285862,245.8329317849,2034.1130129268,2325.7826913215,63.2686562538
-33,17,16.7987201199,5.7853230259,0.6077293095,3.1852286674,251.1281597587,2034.116815372,2322.5808831143,51.0137181282
-33,31,22.3036474969,3.9951484249,0.195316165,0.7960507923,219.5871809212,1996.4921492332,2323.7754481926,63.3639574051
-33,32,22.0864273464,3.647322545,0.196478687,0.6476435613,220.9703602776,1998.927904616,2325.4732445618,63.6612850825
-33,33,21.9042717135,3.4574383057,0.2054073596,0.5149255601,222.2550033377,2001.0408179293,2326.9614719189,63.7885662715
-33,34,21.7488529165,3.3688252039,0.2153356137,0.414035993,223.3242998213,2002.8267578096,2328.1962358453,64.0118865967
-33,35,21.6086861253,3.345370462,0.2221318143,0.3482256419,224.1774185316,2004.3752523269,2329.1836852215,64.3049688339
-33,36,21.4695340796,3.3449464142,0.2230220569,0.3177623559,224.8919708721,2005.8031291431,2329.960959362,64.6880118052
-33,37,21.3233246118,3.3579815549,0.2176787264,0.319477561,225.4927294437,2007.1652758867,2330.5554982973,65.08411026
-33,38,21.1698264422,3.3826322493,0.210313515,0.3399816527,226.0615426195,2008.4733370377,2331.0323369002,65.5634021759
-33,39,21.0171888415,3.4126905244,0.2045670748,0.3685648209,226.6001268361,2009.7107722292,2331.4197796713,65.9237581889
-33,40,20.8699136108,3.4466021621,0.2033984578,0.3983286771,227.096738682,2010.8788385298,2331.7105367695,66.1091712316
-33,41,20.729900115,3.4858578017,0.2067146068,0.4230530895,227.5261745123,2012.0108216155,2331.9268715391,66.2362915675
-33,42,20.6019506895,3.5250975926,0.2112970672,0.4391551718,227.7900808987,2013.1056491741,2332.0724165713,66.3283834457
-33,43,20.4875100607,3.5430727283,0.215821286,0.441206053,227.910175435,2014.2330554429,2332.2132267934,66.4389422735
-33,44,20.3787830619,3.5308700734,0.2188438035,0.4281081791,227.9960420831,2015.3718492325,2332.3712963071,66.5511700312
-33,45,20.2732279323,3.4983678326,0.2201508113,0.4018555118,228.1489862134,2016.4065134173,2332.507751959,67.024169604
-33,46,20.173497746,3.4715241652,0.2200179498,0.3646065022,228.42856101,2017.3446184965,2332.6115519838,67.2640666962
-33,47,20.0845220152,3.4986667949,0.2198429162,0.3240733738,228.8517152857,2018.1164382156,2332.6349605828,67.3423178991
-33,48,20.0108976083,3.5585584121,0.2217853431,0.2868282539,229.3545673511,2018.7517555554,2332.5973058068,67.5891259511
-33,49,19.9542818495,3.6122585301,0.2276852995,0.2597457437,229.8775154725,2019.3028344196,2332.5108090285,67.8605941137
-33,50,19.9060109144,3.6309831228,0.2386343996,0.248432253,230.3521501101,2019.7064545068,2332.3560466732,67.7393369675
-33,51,19.8514805021,3.5999835617,0.2534301171,0.2543144806,230.7290553687,2020.060092446,2332.1786022423,67.384865125
-33,52,19.7894210437,3.5490671742,0.2676827507,0.2760454729,231.0183415441,2020.4839141402,2331.9864849528,67.2048889796
-33,53,19.7211003505,3.4883334613,0.276284572,0.3069618993,231.2352476755,2021.0757110849,2331.8179813827,67.3846337001
-33,54,19.6525599975,3.4189887472,0.2769354433,0.3399812926,231.444335657,2021.8707639376,2331.7047219875,67.5265789032
-33,55,19.5860457232,3.3469152209,0.2694539795,0.3697697299,231.6643354229,2022.9308598477,2331.7291185807,67.4765021006
-33,56,19.5215179697,3.2787880323,0.2546844663,0.3921145508,231.8981009095,2024.2624805856,2331.952636651,67.4418853124
-33,57,19.4595207134,3.2158222174,0.2352013455,0.404701213,232.0880487988,2025.7523527216,2332.3316242036,67.5737504959
-33,58,19.396071556,3.1605662527,0.2153241517,0.4073869957,232.1820522872,2027.2948258361,2332.8504310719,67.8287537893
-33,59,19.3307380441,3.1264007432,0.1984673035,0.4015643647,232.2012162043,2028.7611915105,2333.4366565583,68.1596757571
-33,60,19.2664920407,3.1195326689,0.1858035566,0.3888773097,232.0912871676,2030.1617859485,2334.0493722832,68.5606635412
-33,61,19.2079374814,3.1172122562,0.1773441132,0.3704282732,231.8871030585,2031.5538816746,2334.6790438643,68.8225123088
-33,62,19.1619821632,3.1016178521,0.1727932669,0.3479151261,231.687853666,2032.9000338626,2335.2975264127,69.0963220596
-33,63,19.1302539117,3.0588077284,0.1719684876,0.3237162148,231.5741831845,2034.1295944448,2335.9058954602,69.2957162857
-33,64,19.1113896943,2.9757602096,0.172940691,0.2997462322,231.5534891695,2035.2154994406,2336.4990846779,69.339202563
-33,65,19.1010744784,2.8533525795,0.1744655489,0.2777227152,231.5883688835,2036.1692159031,2337.0696550152,69.3944997787
-33,66,19.0873265734,2.7024497396,0.1761113468,0.2593974613,231.7007048818,2037.0994057921,2337.6089651809,69.277334849
-33,67,19.0580131964,2.5484649597,0.1778061445,0.2461382078,231.9036786841,2038.1401324658,2338.09483409,69.1979239782
-33,68,19.0076993959,2.4081006532,0.1801340411,0.2386959663,232.2053946287,2039.2802481323,2338.5091723297,69.3027486801
-33,69,18.9366019113,2.2876488624,0.1827808252,0.2384355805,232.618039728,2040.4762725149,2338.8780227398,69.3258422216
-33,70,18.8524382594,2.1979512468,0.1860954742,0.2456777511,233.065028249,2041.6707133009,2339.2106464889,69.2449490229
-33,71,18.7667790562,2.1525202191,0.1907300275,0.2570225721,233.4713740668,2042.7175888666,2339.4589998294,69.1374200185
-33,72,18.6906105589,2.1577945278,0.1969470756,0.2687767775,233.8331987607,2043.5004250745,2339.6095106827,69.1465260188
-33,73,18.6328316182,2.2109082724,0.2043745591,0.2792846704,234.231772174,2044.0028464811,2339.6518095219,69.2421623866
-33,74,18.5925877324,2.300110968,0.2120167062,0.2877218382,234.7202478581,2044.2813079962,2339.5872384669,69.4030806224
-33,75,18.5674734324,2.409181549,0.2196177363,0.2944102482,235.1879813942,2044.4713377886,2339.4921529361,69.4016809464
-33,76,18.5549022801,2.5419490666,0.2272271604,0.3010160731,235.561246873,2044.6798397015,2339.4650664977,69.2990703583
-33,77,18.5486033417,2.6992943734,0.2349156986,0.309143406,235.8257300787,2044.9907944378,2339.5675483176,69.1772782008
-33,78,18.5416987613,2.8788020558,0.2429270668,0.3217161977,236.0057420453,2045.4641676872,2339.8045804971,69.0303249359
-33,79,18.5237131518,3.0658192933,0.2517540284,0.3409242402,236.1534606628,2046.0375174214,2340.1320579698,68.8117235502
-33,80,18.4832694888,3.2338631073,0.2614941134,0.3655668299,236.325047018,2046.8085261657,2340.5325256378,68.6914847692
-33,81,18.4160410608,3.3751990825,0.271803776,0.3944982616,236.5981949569,2047.780340293,2340.9926544895,68.6554013888
-33,82,18.3314470273,3.4861503784,0.2816868409,0.4273034463,236.9731588547,2048.8049739541,2341.4779865892,68.7536341349
-33,83,18.2450760667,3.564454545,0.2895490088,0.4620819763,237.3682145739,2049.7735273107,2341.926938101,68.7943636576
-33,84,18.1673979759,3.603099242,0.2944824897,0.4960151817,237.7211516283,2050.5383310208,2342.214978995,68.535768191
-33,85,18.1027317843,3.5994971007,0.2964700287,0.5272300586,238.0312412875,2051.147851676,2342.4239843891,68.491584142
-33,86,18.0466859868,3.5631226561,0.2963564763,0.5559042864,238.3702291751,2051.686479506,2342.6151916007,68.3775167465
-33,87,17.9899658893,3.5039993274,0.2955077347,0.5836624825,238.8323673694,2052.1106112892,2342.6096551059,68.3069575628
-33,88,17.9284295126,3.4265169267,0.2950083374,0.6131721764,239.4763613936,2052.4429503154,2342.4337973368,68.2357514699
-33,89,17.8633020789,3.3335664227,0.2951055886,0.6458131054,240.266176848,2052.6659462779,2342.1342490574,68.0759819349
-33,90,17.7982564164,3.2164963306,0.2951630074,0.6841531014,241.1042311573,2052.7482266908,2341.7150558303,67.875237306
-33,91,17.7363580661,3.0631179938,0.2937274088,0.7286410315,241.881545592,2052.7296402993,2341.2176590381,67.8969799678
-33,92,17.6804755893,2.8758490369,0.2894160095,0.7803289485,242.4802536299,2052.6761662864,2340.7499572913,67.8402520816
-33,93,17.6349274445,2.6611178664,0.281759557,0.8403455132,242.8437039639,2052.7212226411,2340.5186830912,67.5275387764
-33,94,17.6050691897,2.4340296709,0.27079167,0.9046916384,242.9371314561,2052.9625461381,2340.6732820166,67.415292422
-33,95,17.5912873774,2.2198107878,0.2572384961,0.9643275915,242.7237101773,2053.4863875217,2341.3175634835,67.3995695114
-33,96,17.5880238939,2.0359951192,0.242106331,1.0049832836,242.2486846408,2054.3375908824,2342.435646492,67.3127544721
-33,97,17.5891081434,1.8977237565,0.2271989032,1.0197994237,241.6562839161,2055.4116305512,2343.9174161864,67.1016850471
-33,98,17.5859029703,1.8219226143,0.2149976676,1.0100496482,241.0969404292,2056.5897713369,2345.5933881513,67.0067885717
-33,99,17.5774781477,1.8249857243,0.2066430869,0.9791926882,240.6502701466,2057.76902507,2347.2818113313,66.9869073232
-33,100,17.568967708,1.9177394238,0.2031251888,0.9301008046,240.2855310672,2058.7783372758,2348.7962676972,66.9170751572
-33,101,17.5645307202,2.0896723759,0.2048508436,0.868093719,239.91327314,2059.5063196296,2349.9761452543,66.8072504997
-33,102,17.569563508,2.3077150846,0.210787047,0.8000787631,239.4177440139,2059.9231800872,2350.8010624284,66.7941824595
-33,103,17.5896978753,2.532865671,0.2188352561,0.7303817626,238.7593551786,2059.9954520766,2351.3066034235,66.8075386683
-33,104,17.6396701301,2.723810884,0.2265336793,0.6584413453,238.0144360238,2059.6873083231,2351.5925564065,66.9370435079
-33,105,17.7238766006,2.8536992339,0.2309322474,0.5904006251,237.2659026139,2058.9814572371,2351.7879081038,67.1024637222
-33,106,17.8384724404,2.9106380282,0.2305677971,0.5325666878,236.4720682777,2057.8220929464,2351.8652118123,67.1912261645
